pct_total,game_mode,win_value_underdog,blind_combo_0,blind_combo_1,level_0,level_1,lognormal,pct_high_mean,high_low_ratio_mean,high_low_ratio_variance,mean_variance_ratio,pct_high_sigma,underdog_mean,underdog_variance
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,0.5,0.1,0.5516416098467771,0.0938737676470301
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,0.5,0.2,0.5433845685170752,0.09509305421074399
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,0.5,0.3,0.5470801923116937,0.09409120217855776
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,0.5,0.4,0.5331347619209851,0.10057153761520313
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,0.75,0.1,0.5593522715847757,0.10679001504391172
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,0.75,0.2,0.5486396838804201,0.10209678973823383
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,0.75,0.3,0.543171740050828,0.10719934119152409
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,0.75,0.4,0.5361526542078484,0.10475384729397011
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,1.0,0.1,0.5583554685230346,0.11763415421452005
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,1.0,0.2,0.5453911213871608,0.11093569978632196
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,1.0,0.3,0.5505105880251389,0.11768788900386157
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,1.0,0.4,0.5379459021226366,0.12488734547335817
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,1.25,0.1,0.5627983431417161,0.11732446707176965
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,1.25,0.2,0.5438973562798819,0.12840618503193937
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,1.25,0.3,0.5514891151506833,0.13099039637639803
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,1.25,0.4,0.5452094933189985,0.1321747336670408
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,1.5,0.1,0.5621136049364904,0.148109528787142
0.98,expected,0.35,False,False,100,0,normal,0.3,1.6,1.2,1.5,0.2,0.5459384481247973,0.12945537292453488
