pct_total,game_mode,win_value_underdog,blind_combo_0,blind_combo_1,level_0,level_1,lognormal,pct_high_mean,high_low_ratio_mean,high_low_ratio_variance,mean_variance_ratio,pct_high_sigma,underdog_mean,underdog_variance
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,0.5,0.1,0.5009123663198685,0.05157348712678299
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,0.5,0.2,0.49710932612063213,0.04959465581630497
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,0.5,0.3,0.4928087664470157,0.052783766182008925
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,0.5,0.4,0.4918647011097905,0.05410249659486982
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,0.75,0.1,0.49863366858337566,0.06860784033314439
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,0.75,0.2,0.4919049621771086,0.06905930319636669
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,0.75,0.3,0.4914235439384416,0.07244187443523813
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,0.75,0.4,0.4929121195466678,0.07391871310348944
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.0,0.1,0.49864969332239895,0.08452659066183878
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.0,0.2,0.4955796955686243,0.08833740533911458
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.0,0.3,0.490298965775922,0.0870376294539933
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.0,0.4,0.48448141223497276,0.08825391674084804
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.25,0.1,0.5012019956901678,0.09712859014434683
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.25,0.2,0.49507524797333335,0.09836758193570644
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.25,0.3,0.48998288449244976,0.10299207629208013
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.25,0.4,0.4838601072787095,0.09860357514556482
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.5,0.1,0.49966955924357664,0.10848696815168556
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.5,0.2,0.4945373138700673,0.10399247861872661
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.5,0.3,0.49309997751902546,0.10513037064080943
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.2,1.5,0.4,0.48565386667584587,0.1129934871324091
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,0.5,0.1,0.49728552025451916,0.04940974862438586
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,0.5,0.2,0.490895473040677,0.051677338584552285
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,0.5,0.3,0.49003360121515105,0.05590892329214973
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,0.5,0.4,0.48148434885981134,0.055969843354865885
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,0.75,0.1,0.5001554903595254,0.07061032693195923
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,0.75,0.2,0.488418460307253,0.07357164327378564
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,0.75,0.3,0.4852354976246448,0.07317933405675409
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,0.75,0.4,0.4827489051478677,0.07600630505511935
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.0,0.1,0.4961660666571218,0.08266030392953178
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.0,0.2,0.49205564650533223,0.08925404775917443
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.0,0.3,0.4815129985539113,0.08786136710930134
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.0,0.4,0.47890429499297044,0.09352152516033707
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.25,0.1,0.4937351799501098,0.10116593211885964
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.25,0.2,0.48501829346540787,0.10348224492940382
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.25,0.3,0.48087512819080785,0.10190722534948195
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.25,0.4,0.47257695942112243,0.10367876539695008
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.5,0.1,0.4889903743241948,0.10755116149679476
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.5,0.2,0.48064364553083844,0.11273940527235894
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.5,0.3,0.4769801993238932,0.1111046515215615
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.4,1.5,0.4,0.47500355334430605,0.11646552789415666
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,0.5,0.1,0.498406335806749,0.05056614263249493
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,0.5,0.2,0.4905282911175671,0.05527864167444109
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,0.5,0.3,0.4853943017696844,0.058223733719071386
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,0.5,0.4,0.47964427581086083,0.06155730455318851
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,0.75,0.1,0.4976250806705855,0.07126351516109096
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,0.75,0.2,0.4893823632063702,0.07419091320785999
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,0.75,0.3,0.47776097778634685,0.07548369707865195
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,0.75,0.4,0.4670371918422789,0.08090539753009529
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,1.0,0.1,0.4968656661227019,0.08590453312325405
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,1.0,0.2,0.48341546324936746,0.09072904666637609
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,1.0,0.3,0.47454045825386154,0.0933155181203655
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,1.0,0.4,0.46022438244310776,0.09929930813792474
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,1.25,0.1,0.49168014752021144,0.09924002550814276
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,1.25,0.2,0.4777603442339679,0.10073200680847287
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,1.25,0.3,0.4776652415962742,0.10772281537411241
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,1.25,0.4,0.4654742778970282,0.10907276179922414
1,expected,0.05,False,False,100,100,log,0.3,1.6,1.6,1.5,0.1,0.49229220655013306,0.10963025494578982
