pct_total,game_mode,win_value_underdog,blind_combo_0,blind_combo_1,level_0,level_1,lognormal,pct_high_mean,high_low_ratio_mean,high_low_ratio_variance,mean_variance_ratio,pct_high_sigma,underdog_mean,underdog_variance
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,0.5,0.1,0.48910701232648923,0.04713477739642968
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,0.5,0.2,0.4898087606764607,0.0495540617366898
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,0.5,0.3,0.5047167166127656,0.047305828031855526
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,0.5,0.4,0.5028553627324767,0.04878967408499922
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,0.75,0.1,0.4910465678453559,0.06085598050559049
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,0.75,0.2,0.4874103017819065,0.06242491653167606
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,0.75,0.3,0.5076386873685367,0.0642121977780249
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,0.75,0.4,0.5030132791860433,0.06054405780221012
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.0,0.1,0.49168338255425126,0.07779690726746107
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.0,0.2,0.4929356704556765,0.08081550949707733
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.0,0.3,0.5066838803827275,0.08243209484983925
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.0,0.4,0.5085367579764687,0.07797155881684234
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.25,0.1,0.49469054158447706,0.09250716768108438
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.25,0.2,0.48825354735301163,0.09827160590460157
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.25,0.3,0.5093040831313259,0.09944494488207542
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.25,0.4,0.5001339490832606,0.10006807676987671
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.5,0.1,0.500749547080773,0.11206506449467167
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.5,0.2,0.49126479500802417,0.11667452416130802
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.5,0.3,0.5044991770129018,0.11935641098328541
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.2,1.5,0.4,0.5075188781506599,0.12150238228715676
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.4,0.5,0.1,0.4905540954094798,0.04865890438485726
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.4,0.5,0.2,0.4896788217846099,0.04976148216346289
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.4,0.5,0.3,0.5032117241376939,0.04704584792229718
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.4,0.5,0.4,0.5061673935826634,0.05241338423209587
1,expected,0.05,False,False,100,0,normal,0.2,1.6,1.4,0.75,0.1,0.49176595058087164,0.06415515102396387
