pct_total,game_mode,win_value_underdog,blind_combo_0,blind_combo_1,level_0,level_1,lognormal,pct_high_mean,high_low_ratio_mean,high_low_ratio_variance,mean_variance_ratio,pct_high_sigma,underdog_mean,underdog_variance
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,0.5,0.1,0.4950079020370422,0.039513950340768836
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,0.5,0.2,0.4907654460405427,0.03997849449611377
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,0.5,0.3,0.49181144888038514,0.04125628429376877
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,0.5,0.4,0.48806892325082046,0.041822996937070187
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,0.75,0.1,0.49295842378057203,0.05547938352742387
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,0.75,0.2,0.48907416074595855,0.05691894945216785
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,0.75,0.3,0.4886843491111194,0.05733279310797093
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,0.75,0.4,0.48457000302003905,0.061984600129020635
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.0,0.1,0.4929603094036186,0.0701352308805871
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.0,0.2,0.4863416678748769,0.07222445346573211
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.0,0.3,0.48369007023492966,0.07322781651144268
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.0,0.4,0.483521628771238,0.07277631946974529
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.25,0.1,0.4980485297823917,0.08243572834139958
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.25,0.2,0.4873758300528519,0.0833958465539379
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.25,0.3,0.48209571995664807,0.08554578982656628
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.25,0.4,0.4797691738462139,0.08309906180374309
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.5,0.1,0.4883285185373322,0.08908032864887634
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.5,0.2,0.4893297996378825,0.09295175695629673
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.5,0.3,0.483481454821743,0.09430201274464196
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.2,1.5,0.4,0.48080703095371674,0.09471462105453353
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,0.5,0.1,0.49288750483601845,0.040224347053565535
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,0.5,0.2,0.4891345149445398,0.04359816157009664
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,0.5,0.3,0.48529345743502744,0.04597151680387501
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,0.5,0.4,0.4832322401375652,0.04533210238204583
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,0.75,0.1,0.4913116909509696,0.05674473270523657
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,0.75,0.2,0.48947221654474565,0.060173119157670145
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,0.75,0.3,0.47832635195724416,0.06230308862470308
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,0.75,0.4,0.47513642728603245,0.0625148570914194
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.0,0.1,0.489396422133046,0.07043831117365645
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.0,0.2,0.4861387288929632,0.07329434166653029
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.0,0.3,0.4760417116881172,0.07722903061597958
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.0,0.4,0.4682863419269495,0.07640476576834739
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.25,0.1,0.49180941400297834,0.08455202036656807
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.25,0.2,0.4877227713440101,0.0844332558689047
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.25,0.3,0.4712220743009211,0.08747105808420853
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.25,0.4,0.4625392000097803,0.09452898003721022
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.5,0.1,0.4934435133537081,0.09782157726184985
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.5,0.2,0.47902170137164496,0.09674213032313489
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.5,0.3,0.47288222355093096,0.09957640575412155
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.4,1.5,0.4,0.469780308468157,0.10234412764195429
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,0.5,0.1,0.48887566729924964,0.04254077913957396
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,0.5,0.2,0.48496450194308577,0.0425836147707102
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,0.5,0.3,0.4784422571613886,0.04777845873143552
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,0.5,0.4,0.4746083734296164,0.04788561748310566
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,0.75,0.1,0.4877545928841101,0.06092509811334194
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,0.75,0.2,0.4859539627418237,0.06331915058280868
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,0.75,0.3,0.47299699087017955,0.067002740332491
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,0.75,0.4,0.46739912340338713,0.06767359783482671
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.0,0.1,0.48760102355894774,0.07332653420310474
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.0,0.2,0.4771144788892565,0.0798382176554765
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.0,0.3,0.471316536436676,0.07889419876281994
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.0,0.4,0.45941784122974594,0.0825097703289764
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.25,0.1,0.4863530905523701,0.08574580766392242
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.25,0.2,0.46940295917653563,0.09146215293058321
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.25,0.3,0.46614477142420896,0.09127574619485841
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.25,0.4,0.46239573660692895,0.08966836292168068
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.5,0.1,0.4901880065248627,0.09684164497606508
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.5,0.2,0.47166072567540324,0.0994611002739226
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.5,0.3,0.47005827066165135,0.10355615406789515
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.6,1.5,0.4,0.4522096813823024,0.10171311643524483
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,0.5,0.1,0.4900623570878115,0.04157011886486349
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,0.5,0.2,0.47991101380488294,0.048339697193772894
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,0.5,0.3,0.4731993153655375,0.050746197000479276
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,0.5,0.4,0.46896559520994563,0.0517035963092099
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,0.75,0.1,0.4865617740124038,0.05960356751315275
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,0.75,0.2,0.4792255060954104,0.06450160194536156
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,0.75,0.3,0.4674490775682787,0.06743564747133063
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,0.75,0.4,0.451092923997284,0.07073516736033347
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.0,0.1,0.4884342168099788,0.07493084877251531
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.0,0.2,0.47777395626375985,0.07986879281694083
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.0,0.3,0.4604326497584262,0.08408807055694828
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.0,0.4,0.45286207220252345,0.08389327820386154
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.25,0.1,0.4869545138443812,0.08590657281760286
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.25,0.2,0.47109624354192836,0.09185733489315906
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.25,0.3,0.45477278786531444,0.09140047528190756
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.25,0.4,0.4466348285783493,0.10026495804542124
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.5,0.1,0.4756256008475699,0.09820212727137534
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.5,0.2,0.4654722297747662,0.1030276696016993
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.5,0.3,0.4563783101676955,0.10451041468291423
1,expected,0.05,False,False,100,100,log,0.4,1.6,1.8,1.5,0.4,0.4462762048331324,0.10644141662690579
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,0.5,0.1,0.4891207078539463,0.04561087605377839
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,0.5,0.2,0.48001431354613505,0.04751039029216015
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,0.5,0.3,0.46889661781838005,0.05290424612092573
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,0.5,0.4,0.4612623931262591,0.054618658743372996
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,0.75,0.1,0.4881480480387252,0.06201485564464492
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,0.75,0.2,0.47227390962356697,0.0688806094460954
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,0.75,0.3,0.45609218643670596,0.07089078042166803
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,0.75,0.4,0.44420416612710106,0.07230057111393179
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.0,0.1,0.4842372636167628,0.07424417223939726
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.0,0.2,0.4703644084197092,0.08171894348464709
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.0,0.3,0.4524232586340898,0.08676451994010202
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.0,0.4,0.44496692202426985,0.09184822337901839
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.25,0.1,0.48048530457633404,0.08864263890644575
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.25,0.2,0.4649613809494723,0.10050921682787661
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.25,0.3,0.4492355650415767,0.09797610961791774
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.25,0.4,0.43256531208744586,0.09655206555062355
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.5,0.1,0.48190053655364795,0.09488643303009622
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.5,0.2,0.4691994589789991,0.10347920782231922
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.5,0.3,0.4483099969779407,0.10521687291021227
1,expected,0.05,False,False,100,100,log,0.4,1.6,2.0,1.5,0.4,0.4383306772126634,0.11119612039233191
