pct_total,game_mode,win_value_underdog,blind_combo_0,blind_combo_1,level_0,level_1,lognormal,pct_high_mean,high_low_ratio_mean,high_low_ratio_variance,mean_variance_ratio,pct_high_sigma,underdog_mean,underdog_variance
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,0.5,0.1,0.4977788497011509,0.16151271876431852
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,0.5,0.2,0.5033455458706367,0.32451496440584887
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,0.5,0.3,0.49292055024037884,0.2199675559157012
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,0.5,0.4,0.14327852944653174,11.290082274519635
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,0.75,0.1,0.4069774026091532,3.5243643390534465
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,0.75,0.2,0.5005819022708535,0.1848119288545126
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,0.75,0.3,0.4888782029121426,0.17710330542340946
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,0.75,0.4,0.5012279065376253,0.4268234703996176
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.0,0.1,0.4930334897773849,0.12777725772579449
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.0,0.2,0.4953524773490951,0.130367159180291
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.0,0.3,0.49639819661958823,0.1378866961430224
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.0,0.4,0.4985709286703851,0.11898383939775575
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.25,0.1,0.4962622372525365,0.1208181003774269
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.25,0.2,0.49652594514712867,0.12997207210842757
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.25,0.3,0.4954598384942522,0.16229567462682748
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.25,0.4,0.4950061745315526,0.13006960966731143
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.5,0.1,0.49897298748974583,0.12623796594811537
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.5,0.2,0.5145897188328409,0.32904646641767815
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.5,0.3,0.4960383024607504,0.1296795537604419
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.2,1.5,0.4,0.49359620316408653,0.13154055560574537
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,0.5,0.1,0.4800901917550868,0.3233239956592926
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,0.5,0.2,0.5040453113144729,0.5600733852599391
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,0.5,0.3,0.4339438007125961,1.6966458281899326
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,0.5,0.4,0.5058567124636201,0.4055208716022738
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,0.75,0.1,0.5041311630924822,0.1286153013098775
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,0.75,0.2,0.49835750457657446,0.1309234065861628
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,0.75,0.3,0.4962183913277598,0.13275786192902855
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,0.75,0.4,0.5308831720888445,1.1843276273335883
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,1.0,0.1,0.5008959165082117,0.18991728185827728
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,1.0,0.2,0.4851630197699292,0.11914426341122605
0.99,expected,0.35,False,False,100,100,log,0.4,1.4,1.4,1.0,0.3,0.5033213976095321,0.4155888996457582
