pct_total,game_mode,win_value_underdog,blind_combo_0,blind_combo_1,level_0,level_1,lognormal,pct_high_mean,high_low_ratio_mean,high_low_ratio_variance,mean_variance_ratio,pct_high_sigma,underdog_mean,underdog_variance
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,0.5,0.1,0.503507184413032,0.048697729472201474
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,0.5,0.2,0.4965194981815246,0.05252079841715076
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,0.5,0.3,0.49670470135114886,0.05403762930410683
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,0.5,0.4,0.4900833077071157,0.06273098833142407
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,0.75,0.1,0.49646919891174673,0.07020141788514499
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,0.75,0.2,0.4929646486103704,0.06935584947702
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,0.75,0.3,0.49064652755950744,0.07330109311214554
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,0.75,0.4,0.4876187496971602,0.07447050208153576
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,1.0,0.1,0.5032270010003131,0.08381518685791753
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,1.0,0.2,0.4952463096132335,0.08747511699136298
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,1.0,0.3,0.4925480016770114,0.08568162934882328
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,1.0,0.4,0.4870028467517196,0.08678316673995422
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,1.25,0.1,0.49979909189293376,0.09798381397321582
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,1.25,0.2,0.4970648703061604,0.09541648362178863
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,1.25,0.3,0.48827957121573273,0.09752269471643807
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,1.25,0.4,0.4800812808859398,0.09930372391184827
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,1.5,0.1,0.4989428847167907,0.10851861233978524
1,expected,0.05,False,False,100,100,log,0.3,1.2,1.2,1.5,0.2,0.49588747894698443,0.10876850461291662
