pct_total,game_mode,win_value_underdog,blind_combo_0,blind_combo_1,level_0,level_1,lognormal,pct_high_mean,high_low_ratio_mean,high_low_ratio_variance,mean_variance_ratio,pct_high_sigma,underdog_mean,underdog_variance
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,0.5,0.1,0.5406950750910635,0.3770549157232239
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,0.5,0.2,0.5316240348447241,0.11631069174740746
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,0.5,0.3,0.559859354950874,0.2683883233412035
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,0.5,0.4,0.543502035090386,0.3857236203492199
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,0.75,0.1,0.5082316372855183,0.08956055355558344
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,0.75,0.2,0.5156547084349425,0.0834316780871704
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,0.75,0.3,0.3561808926768623,5.743555566731391
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,0.75,0.4,0.5432067854004132,0.2148531101882943
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.0,0.1,0.5148713494988315,0.11121148622950591
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.0,0.2,0.5596944643875253,0.22078056192510617
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.0,0.3,0.4966423828615869,0.05631315130235827
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.0,0.4,0.5470796258846746,0.31186901685310636
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.25,0.1,0.48825906665656676,0.06032536010832125
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.25,0.2,0.5124009875162169,0.07256361162448895
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.25,0.3,0.5252158388832197,0.08403508039750389
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.25,0.4,0.5324572138785217,0.139363691184904
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.5,0.1,0.5528190163884733,0.18798620995978368
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.5,0.2,0.4984644188109092,0.05903877515041313
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.5,0.3,0.5269250283134902,0.1611143586601425
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.2,1.5,0.4,0.5023954015829412,0.06360136115710835
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.4,0.5,0.1,0.5031271796430482,0.08215206490527291
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.4,0.5,0.2,0.5286526119502494,0.10277206923410229
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.4,0.5,0.3,0.6683011143410472,2.647523809713386
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.4,0.5,0.4,0.5069551400579667,0.07267548670007325
0.98,top_k,0.4,False,True,100,0,normal,0.4,2.0,1.4,0.75,0.1,0.49444197430961445,0.061158447567933136
