pct_total,game_mode,win_value_underdog,blind_combo_0,blind_combo_1,level_0,level_1,lognormal,pct_high_mean,high_low_ratio_mean,high_low_ratio_variance,mean_variance_ratio,pct_high_sigma,underdog_mean,underdog_variance
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,0.5,0.1,0.5017496025012977,0.03452058558270088
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,0.5,0.2,0.5081530428904064,0.0331442371663636
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,0.5,0.3,0.5077345006228344,0.033597675042986934
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,0.5,0.4,0.5062213158210747,0.03486265991618794
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,0.75,0.1,0.5028407736353504,0.04425461695428544
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,0.75,0.2,0.5067337032039374,0.041954229366317465
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,0.75,0.3,0.5088256218761656,0.04402339143666871
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,0.75,0.4,0.508348385838002,0.044614484470280956
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.0,0.1,0.5020812005215167,0.05334302303429368
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.0,0.2,0.5059100167752003,0.05417117427966957
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.0,0.3,0.5060433513132965,0.05346528209068908
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.0,0.4,0.5078707470737839,0.054555750828755675
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.25,0.1,0.5000314571957272,0.06515829548410389
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.25,0.2,0.5086740519177895,0.0681132901661858
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.25,0.3,0.50303353835283,0.06710276757000787
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.25,0.4,0.5084315792204098,0.06794790492030979
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.5,0.1,0.5039749430238489,0.07881300842157708
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.5,0.2,0.5046562440633898,0.07804930540034687
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.5,0.3,0.511772215173711,0.08049830426597682
1,expected,0.05,False,False,100,0,normal,0.4,1.6,1.2,1.5,0.4,0.5063064106051789,0.0809016167026925
