pct_total,game_mode,win_value_underdog,blind_combo_0,blind_combo_1,level_0,level_1,lognormal,pct_high_mean,high_low_ratio_mean,high_low_ratio_variance,mean_variance_ratio,pct_high_sigma,underdog_mean,underdog_variance
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,0.5,0.1,0.49753989025752865,0.06187566840209582
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,0.5,0.2,0.4855913649705344,0.05571754648835825
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,0.5,0.3,0.49182721870268153,0.05279244564140709
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,0.5,0.4,0.5047395932979408,0.04976006055396441
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,0.75,0.1,0.4846448845915403,0.060753422104194064
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,0.75,0.2,0.4960150290670437,0.06337568583309125
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,0.75,0.3,0.490869277750213,0.054325634466418464
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,0.75,0.4,0.4867749558356417,0.10778621828946822
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.0,0.1,0.502308145282347,0.06747529765766011
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.0,0.2,0.48043080995813625,0.06746621195418982
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.0,0.3,0.48750961621035394,0.0655075880910843
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.0,0.4,0.48732287207062724,0.06769252183193761
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.25,0.1,0.5058242298146365,0.07563296738287628
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.25,0.2,0.4835633576288744,0.07513783615527679
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.25,0.3,0.48921677223555576,0.07144597041009249
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.25,0.4,0.480352437816515,0.06976231273577257
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.5,0.1,0.5040281409023963,0.08924775195654767
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.5,0.2,0.4712646537984542,0.08682475126656854
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.5,0.3,0.5088451188829847,0.08754211567209792
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.2,1.5,0.4,0.47210979891710136,0.08157359027606179
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,0.5,0.1,0.5101616655926055,0.07019840510520199
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,0.5,0.2,0.490992969559425,0.04932437442338802
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,0.5,0.3,0.4961945411369157,0.0493388927101912
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,0.5,0.4,0.4829962369523099,0.04843074866415485
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,0.75,0.1,0.4995140907928881,0.05960432802194472
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,0.75,0.2,0.47782689352082913,0.07407407296206056
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,0.75,0.3,0.49777383854485013,0.05746923109894574
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,0.75,0.4,0.48110202889635645,0.057605881460859376
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.0,0.1,0.5032768709289229,0.07172785105400599
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.0,0.2,0.488592463329299,0.06579617262234135
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.0,0.3,0.4776940570873501,0.06474849758123209
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.0,0.4,0.4710249058236725,0.0715049784929278
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.25,0.1,0.5057801589541758,0.07969541094721358
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.25,0.2,0.4745858287196562,0.08186233306829602
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.25,0.3,0.47912921872162245,0.07805762389774808
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.25,0.4,0.48618347580711047,0.07519056781674702
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.5,0.1,0.5006403691362878,0.08663088981599439
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.5,0.2,0.47607294648796633,0.08252694080853452
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.5,0.3,0.4687554058334085,0.07994006809285539
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.4,1.5,0.4,0.4756728811784351,0.0802269718128854
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.6,0.5,0.1,0.5004944601207225,0.08288894044056373
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.6,0.5,0.2,0.48643315438992285,0.051347986916303344
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.6,0.5,0.3,0.48250790349343337,0.07024006043532009
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.6,0.5,0.4,0.4806246367673176,0.11035043479027093
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.6,0.75,0.1,0.5032755484257576,0.06680501499375303
0.99,top_k,0.15,False,False,100,0,normal,0.2,2.0,1.6,0.75,0.2,0.4769891409406248,0.06596838023826587
