pct_total,game_mode,win_value_underdog,blind_combo_0,blind_combo_1,level_0,level_1,lognormal,pct_high_mean,high_low_ratio_mean,high_low_ratio_variance,mean_variance_ratio,pct_high_sigma,underdog_mean,underdog_variance
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,0.5,0.1,0.3993215950913775,2.0669979017554154
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,0.5,0.2,0.4957957275350196,0.22886644913149964
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,0.5,0.3,0.5081335553619002,0.30018381796281696
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,0.5,0.4,0.4710539520755824,0.314646859924131
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,0.75,0.1,0.4778999312034417,0.1632025666932519
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,0.75,0.2,0.4774670026654467,0.12459703821445162
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,0.75,0.3,0.49865929101527673,0.11720003537191563
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,0.75,0.4,0.4904254220375914,0.14890160020777105
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.0,0.1,0.4943704411746207,0.14578285827712595
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.0,0.2,0.4917274109772143,0.1239121791540617
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.0,0.3,0.5032700832504756,0.14304246857509653
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.0,0.4,0.5113597471880426,0.21999526479796166
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.25,0.1,0.4925287121487293,0.14106748314603546
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.25,0.2,0.4969059029905831,0.12925971393711017
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.25,0.3,0.41577184516947757,2.9298375034075277
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.25,0.4,0.5182393552208594,0.19201141067663247
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.5,0.1,0.4850502500843484,0.16253582042838963
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.5,0.2,0.5024519615068564,0.14878794686467628
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.5,0.3,0.5087689420517552,0.15095928978874956
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.2,1.5,0.4,0.5013105879747329,0.1462154809382098
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.4,0.5,0.1,0.5119233821569408,2.0949034897101706
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.4,0.5,0.2,0.5057290017852711,0.11877218175492708
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.4,0.5,0.3,0.5255484579164622,0.08345034776753929
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.4,0.5,0.4,0.5132046087013138,0.14318884840399118
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.4,0.75,0.1,0.4966972449259373,0.15009750810166828
0.98,top_k,0.15,False,True,100,0,log,0.4,1.2,1.4,0.75,0.2,0.5213743073670886,0.11009080801560589
